episode_hash,split,manifest_task,relative_path,span_index,start_idx,end_idx,duration_sec,text_normalized
69b2031961f41e36320e7752,train,cleaning_bolts,full/human/mecka/0f/69b2031961f41e36320e7752.zarr,1,974,1949,32.5,clean bolt with cloth
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,0,0,639,21.3,assemble plastic pieces
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,1,639,1239,20.0,attach piece to assembly
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,2,1239,1290,1.7,pick up hammer
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,3,1290,1550,8.667,tap assembly with hammer
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,4,1550,1680,4.333,adjust assembly
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,5,1680,1719,1.3,place hammer on table
69b204842d7a7dc083ea7b4e,train,assembling_blocks,full/human/mecka/e6/69b204842d7a7dc083ea7b4e.zarr,6,1719,1801,2.733,adjust assembly connection
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,0,0,99,3.3,adjust wooden strip
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,1,99,240,4.7,place wooden strip onto gap on wooden surface
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,2,240,350,3.667,press down on wooden surface
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,3,350,420,2.333,adjust wooden strip
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,4,420,771,11.7,"apply glue on wooden strip, place wooden strip onto gap on wooden surface"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,5,771,930,5.3,"cut wooden strip, press down on wooden surface"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,6,930,1112,6.067,"adjust glue container, apply glue on wooden strip"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,7,1112,1320,6.933,"adjust wood tiles on wooden surface, adjust wooden strip"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,8,1320,1468,4.933,"adjust wooden strip, adjust wooden tile on wooden surface"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,9,1468,1616,4.933,"place wooden strip on gap on wooden surface, cut wooden strip"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,10,1616,1772,5.2,"press down on wooden surface, apply glue to wooden strip"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,11,1772,1959,6.233,"place wooden strip onto gap on wooden surface, cut wooden strip"
69b272057d5af359fc3326e5,train,applying_veneer_strips,full/human/mecka/a4/69b272057d5af359fc3326e5.zarr,12,1959,2095,4.533,apply glue onto strip on wooden surface
69b3257ae7e3b57c9e1779e8,train,unpicking_stitches,full/human/mecka/2f/69b3257ae7e3b57c9e1779e8.zarr,0,0,828,27.6,cut stitches on purple fabric with seam ripper
69b3257ae7e3b57c9e1779e8,train,unpicking_stitches,full/human/mecka/2f/69b3257ae7e3b57c9e1779e8.zarr,1,828,990,5.4,discard excess threads from purple fabric
69b3257ae7e3b57c9e1779e8,train,unpicking_stitches,full/human/mecka/2f/69b3257ae7e3b57c9e1779e8.zarr,2,990,2099,36.967,cut stitches on purple fabric with seam ripper
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,0,0,110,3.667,"press button of nail uv lamp, pick up artificial nail on holder"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,1,110,776,22.2,"pick up brush from bottle, apply polish into artificial nail"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,2,776,939,5.433,"place brush into bottle, adjust inside nail lamp"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,3,939,1003,2.133,"pick up artificial nail inside of uv lamp, place artificial nail on holder"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,4,1003,1146,4.767,"place artificial nail with polish into uv lamp, press button of nail uv lamp"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,5,1146,1260,3.8,"adjust nail holders on table, pick up artificial nail on holder"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,6,1260,1545,9.5,"pick up and adjust polish bottle, place bottle on table"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,7,1545,1910,12.167,"pick up brush from bottle, apply polish into artificial nail"
69b327d3241a6c270e2e2588,train,applying_nail_polish,full/human/mecka/14/69b327d3241a6c270e2e2588.zarr,8,1910,2004,3.133,place brush into bottle
69b3285ccd1a4bcc06afa06f,train,organizing_candies,full/human/mecka/24/69b3285ccd1a4bcc06afa06f.zarr,0,0,30,1.0,adjust yellow snack bar on shelf
69b3285ccd1a4bcc06afa06f,train,organizing_candies,full/human/mecka/24/69b3285ccd1a4bcc06afa06f.zarr,1,30,129,3.3,adjust blue snack bar on shelf
69b3285ccd1a4bcc06afa06f,train,organizing_candies,full/human/mecka/24/69b3285ccd1a4bcc06afa06f.zarr,2,129,219,3.0,pick up white cloth
69b3285ccd1a4bcc06afa06f,train,organizing_candies,full/human/mecka/24/69b3285ccd1a4bcc06afa06f.zarr,3,219,1760,51.367,rearrange snack bars in shelf container
69b3285ccd1a4bcc06afa06f,train,organizing_candies,full/human/mecka/24/69b3285ccd1a4bcc06afa06f.zarr,5,1890,2095,6.833,move yellow snack bar on shelf
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,0,0,303,10.1,"place stickers in nylon, place nylon into basket"
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,1,303,378,2.5,adjust nylon on table
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,2,378,693,10.5,"pick up stickers, peel off back of sticker"
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,3,693,1176,16.1,"arrange stickers in nylon, move nylon into basket"
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,4,1176,1326,5.0,"pick up nylon, open nylon"
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,5,1326,1707,12.7,adjust stickers on table
69b32fc2cf7a852768645d3e,train,preparing_stickers,full/human/mecka/0d/69b32fc2cf7a852768645d3e.zarr,6,1707,2099,13.067,"pick up stickers, place stickers in nylon"
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,0,0,39,1.3,adjust bag
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,1,39,140,3.367,pick up pieces from container and place on table
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,2,140,630,16.333,pick up pieces from table and place in bag
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,3,630,1160,17.667,adjust bag and place pieces in bag
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,4,1160,1239,2.633,pick up pieces from container and place on table
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,5,1239,1470,7.7,pick up pieces from table and place in bag
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,6,1470,2139,22.3,pick up pieces from table and place in bag
69b374e38b7e31850a2c3f3b,train,sorting_screws,full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,7,2139,2248,3.633,pick up pieces from container and place on table
69b37f82798c89398b267ff3,train,organizing_wires,full/human/mecka/c1/69b37f82798c89398b267ff3.zarr,0,0,2249,74.967,pick up and insert cables into connectors
69b38f3f1e56f6bdf5a37559,train,shaving_bamboo,full/human/mecka/55/69b38f3f1e56f6bdf5a37559.zarr,0,0,447,14.9,shave bamboo stick with knife
69b38f3f1e56f6bdf5a37559,train,shaving_bamboo,full/human/mecka/55/69b38f3f1e56f6bdf5a37559.zarr,1,447,867,14.0,"flip bamboo stick, shave bamboo stick with knife"
69b38f3f1e56f6bdf5a37559,train,shaving_bamboo,full/human/mecka/55/69b38f3f1e56f6bdf5a37559.zarr,2,867,1550,22.767,"flip bamboo stick, shave bamboo stick with knife"
69b38f3f1e56f6bdf5a37559,train,shaving_bamboo,full/human/mecka/55/69b38f3f1e56f6bdf5a37559.zarr,3,1550,1874,10.8,"flip bamboo stick, shave bamboo stick with knife"
69b40d5d9cd671b2e770aa3e,train,folding_bags,full/human/mecka/9d/69b40d5d9cd671b2e770aa3e.zarr,0,0,720,24.0,adjust and stack small plastic bags
69b40d5d9cd671b2e770aa3e,train,folding_bags,full/human/mecka/9d/69b40d5d9cd671b2e770aa3e.zarr,1,720,1500,26.0,align and straighten stack of plastic bags on table
69b40d5d9cd671b2e770aa3e,train,folding_bags,full/human/mecka/9d/69b40d5d9cd671b2e770aa3e.zarr,2,1500,2245,24.833,"fold and align stack of large plastic bags, insert stack of large plastic bags into large plastic bag"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,0,0,36,1.2,hold object
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,1,36,102,2.2,"place object in cup, reposition tools on table"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,2,102,354,8.4,"adjust wooden strip, use cutter to cut wooden strip"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,3,354,447,3.1,"adjust wooden strip on table, adjust cup on table"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,4,447,654,6.9,cut wooden strip with cutter and place cutter on table
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,5,654,846,6.4,"adjust wooden strip, pick up cutter"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,6,846,1062,7.2,"adjust wooden strip, cut wooden strip with cutter"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,7,1062,1107,1.5,"place cutter on surface, pick up wooden strip"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,8,1107,1326,7.3,"adjust wooden strip on surface, pick up wooden strip"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,9,1326,1380,1.8,"place wooden strip on surface, pick up cutter"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,10,1380,1554,5.8,"cut wooden strip with cutter, place cutter on surface"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,11,1554,1779,7.5,move wooden strip to gap on surface
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,12,1779,1833,1.8,use wooden strip to fill gap
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,13,1833,1974,4.7,"press object on foam, pick up object"
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,14,1974,2049,2.5,place object on surface
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,15,2049,2115,2.2,move tools and cup on surface
69b429ce19bfe1efa7ca9cdc,train,applying_wood_filler,full/human/mecka/b8/69b429ce19bfe1efa7ca9cdc.zarr,16,2115,2250,4.5,place container and cutter on surface
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,0,0,360,12.0,"pick up candy from table, adjust and place candy on bowl"
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,1,360,690,11.0,"pick up candy from table, adjust and place candy on bowl"
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,2,690,1038,11.6,"pick up candy from table, adjust and place candy on bowl"
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,3,1038,1080,1.4,pick up candy from table
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,4,1080,1302,7.4,"adjust and place candy on bowl, pick up candies from table"
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,5,1302,1560,8.6,adjust candy
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,6,1560,1980,14.0,place candies on bowl
69b489f84f13e26864ae0dbc,train,making_crafts,full/human/mecka/93/69b489f84f13e26864ae0dbc.zarr,7,1980,2250,9.0,"pick up candy from table, adjust and place candy on bowl"
69b490c517e3a9ccf08b229a,train,weeding_soil,full/human/mecka/4f/69b490c517e3a9ccf08b229a.zarr,0,0,1500,50.0,use hoe to scrape grass and weeds from soil
69b490c517e3a9ccf08b229a,train,weeding_soil,full/human/mecka/4f/69b490c517e3a9ccf08b229a.zarr,1,1500,2247,24.9,scrape grass and weed from soil with hoe aside
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,0,0,153,5.1,pick up resistor and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,1,153,222,2.3,pick up resistors and place in bowl
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,2,222,456,7.8,gather resistors and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,3,456,675,7.3,pick up resistors and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,4,675,1013,11.267,gather resistors and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,5,1013,1365,11.733,pick up resistors and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,6,1365,1656,9.7,gather resistors and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,7,1656,1952,9.867,pick up resistors and place in bag
69b494925fadf00f5a3f1857,train,sorting_components,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,8,1952,2274,10.733,pick up resistors and place in bag
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,0,0,240,8.0,fill bag with coffee
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,1,240,360,4.0,place bag on scale
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,2,360,480,4.0,pick up filled bag
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,3,480,900,14.0,fill bag with coffee
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,4,900,960,2.0,"place bag on scale, pick up bag"
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,5,960,1050,3.0,place bag in tray
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,6,1050,1110,2.0,pick up empty bag
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,7,1110,1830,24.0,fill bag with coffee
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,8,1830,1890,2.0,place bag on scale
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,9,1890,2148,8.6,"scoop coffee from bag into black bag, place bag on scale"
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,10,2148,2190,1.4,pick up bag
69b496ca699f525ceebed0fb,train,filling_packets,full/human/mecka/50/69b496ca699f525ceebed0fb.zarr,11,2190,2334,4.8,place bag in tray
69b49cc55d6b48c59a9320ab,train,wiping_fruits,full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,0,0,180,6.0,"wipe fruit, place cloth on crate"
69b49cc55d6b48c59a9320ab,train,wiping_fruits,full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,1,180,300,4.0,"place fruit in crate, pick up cloth"
69b49cc55d6b48c59a9320ab,train,wiping_fruits,full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,2,300,1320,34.0,"wipe fruit with cloth, place cloth on crate"
69b49cc55d6b48c59a9320ab,train,wiping_fruits,full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,3,1320,1428,3.6,"place fruit in crate, pick up cloth"
69b49cc55d6b48c59a9320ab,train,wiping_fruits,full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,4,1428,2337,30.3,"wipe fruit with cloth, place cloth on crate"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,0,0,36,1.2,"pick up privacy screen protector components, remove privacy screen protector from casing"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,1,36,69,1.1,place privacy screen protector on phone
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,2,69,217,4.933,align privacy screen protector on phone
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,3,217,300,2.767,"pick up privacy screen protector, place privacy screen protector in casing"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,4,300,526,7.533,"place privacy screen protector components on shelf, peruse privacy screen protector components on shelf"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,5,526,588,2.067,pick up privacy screen protector
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,6,588,664,2.533,align privacy screen protector on phone
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,7,664,782,3.933,"pick up privacy screen protector, peel protective layer from phone screen"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,8,782,853,2.367,"drop screen peel on floor, peel protective layer from privacy screen protector"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,9,853,1635,26.067,align privacy screen protector on phone screen
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,10,1635,1916,9.367,"pick up phone, press privacy screen protector on phone screen"
69b49ff240272c2234cd2d0f,train,applying_screen_protectors,full/human/mecka/6b/69b49ff240272c2234cd2d0f.zarr,11,1916,2367,15.033,rotate phone and adjust phone on table
69b4af3b38fbfdf7b20f1174,train,sorting_electronic_components,full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,0,0,699,23.3,move yellow led on container
69b4af3b38fbfdf7b20f1174,train,sorting_electronic_components,full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,1,699,1620,30.7,move green led on container
69b4af3b38fbfdf7b20f1174,train,sorting_electronic_components,full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,2,1620,1734,3.8,adjust green led on container
69b4af3b38fbfdf7b20f1174,train,sorting_electronic_components,full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,3,1734,2220,16.2,move green led on container
69b4af3b38fbfdf7b20f1174,train,sorting_electronic_components,full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,4,2220,2430,7.0,move red led on container
69b4b040f19ed0467e17179a,train,trimming_labels,full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,0,0,354,11.8,trim sticker with scissors
69b4b040f19ed0467e17179a,train,trimming_labels,full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,1,354,972,20.6,apply sticker on plastic bag
69b4b040f19ed0467e17179a,train,trimming_labels,full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,2,972,1500,17.6,trim sticker with scissors
69b4b040f19ed0467e17179a,train,trimming_labels,full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,3,1500,1950,15.0,apply sticker on plastic bag
69b4b040f19ed0467e17179a,train,trimming_labels,full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,4,1950,2453,16.767,trim sticker with scissors
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,0,0,102,3.4,pick up cloth
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,1,102,402,10.0,fold cloth
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,2,402,708,10.2,fold cloth
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,3,708,972,8.8,fold cloth
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,4,972,1560,19.6,place folded cloth into plastic bag
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,5,1560,1590,1.0,move packed cloth on table
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,6,1590,1662,2.4,move packed cloth onto pile
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,7,1662,1755,3.1,pick up cloth
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,8,1755,1977,7.4,fold cloth
69b4b1833065bf627cde2af6,train,packaging_cloths,full/human/mecka/8b/69b4b1833065bf627cde2af6.zarr,9,1977,2397,14.0,fold cloth
69b4b196d2b46435f93cb12e,train,cleaning_gaskets,full/human/mecka/7d/69b4b196d2b46435f93cb12e.zarr,0,0,1698,56.6,clean engine gasket with cloth
69b4b196d2b46435f93cb12e,train,cleaning_gaskets,full/human/mecka/7d/69b4b196d2b46435f93cb12e.zarr,1,1698,2424,24.2,clean engine gasket with cloth
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,0,0,90,3.0,"adjust plastic bag, place plastic bag in container"
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,1,90,690,20.0,"pick up pink beads, place beads on table"
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,2,690,810,4.0,arrange pink beads on table
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,3,810,1230,14.0,move beads from table into plastic bag
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,4,1230,1296,2.2,place plastic bag in container
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,5,1296,1668,12.4,"pick up orange beads, place orange beads on table"
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,6,1668,1830,5.4,arrange orange beads on table
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,7,1830,2310,16.0,move orange beads from table into plastic bag
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,8,2310,2400,3.0,place plastic bag in container
69b4b5ca1d57a6d358e47a64,train,repairing_parts,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,0,0,342,11.4,scrub metal tool with sandpaper
69b4b5ca1d57a6d358e47a64,train,repairing_parts,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,1,342,828,16.2,scrub metal tool with sandpaper
69b4b5ca1d57a6d358e47a64,train,repairing_parts,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,2,828,1032,6.8,scrub metal tool with sandpaper
69b4b5ca1d57a6d358e47a64,train,repairing_parts,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,3,1032,1068,1.2,"place sandpaper on drum, pick up sandpaper"
69b4b5ca1d57a6d358e47a64,train,repairing_parts,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,4,1068,1620,18.4,scrub metal tool with sandpaper
69b4b5ca1d57a6d358e47a64,train,repairing_parts,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,5,1620,2397,25.9,scrub metal tool with sandpaper
